Asset 1,Asset 2
100.0,100.0
99.87781423870943,99.8580504111618
99.47291475765475,99.59566312323595
100.05687169104921,98.79660392501792
100.39357789237644,99.45643716364198
98.79324120803118,99.78411002041409
99.63511194109526,99.32062171025623
100.50865830623687,99.48463988910741
99.96787733432811,98.72286585127759
101.1202783659191,98.5819606022198
100.68180873185507,99.130832319592
100.12390291354616,98.6688042094065
100.65702460656361,98.6256069069487
99.95447126067802,98.88459651098559
99.53890719684064,99.59167602930222
99.39894994241808,99.87941415412641
98.35497467469013,100.29884072841348
97.66388168572479,99.9550998622487
98.59260683713185,99.83718197028482
98.30572771762925,101.00873974256558
98.15830937753485,101.14796405893225
97.92002483429759,101.11887127969504
97.73182726639803,100.92916447149345
97.78743080688032,100.29819311145869
97.84419776210913,100.75744284577618
96.63702650197436,100.26270812018497
96.66411194485087,99.16016854782403
95.79978038112385,100.45588933475909
95.85737938913174,101.1347700083448
95.06054096854514,101.56689598456586
95.29085822638008,101.3336602767508
96.73439423903721,100.87166941325853
96.0965271111628,102.03783198301761
96.2926282278425,101.97561396685171
96.79349618642706,101.67456488182053
96.6913005391079,101.78251870624693
95.94857915186488,102.97855274418922
96.79171393094212,101.83482336971878
97.25969651374497,101.86645779299873
96.87010497591132,102.46037286358916
96.20725304317396,103.24801846839638
96.81177706953743,103.05219100951047
95.73407529996025,103.71875883177685
95.65232821878497,103.85496488384273
96.21604896181594,104.30566911626661
96.00794973875821,104.81484395585728
97.24748703134608,104.32544074322153
96.84636656307723,103.94426976530104
96.21880962023302,104.21613721791802
97.01299079240535,104.18711127700824
97.21501839081573,104.53520180776016
96.86411958826054,106.7846440100977
96.57246963441571,106.94453150035379
96.55716093456346,106.96672595431332
96.30700106305952,106.3143576324447
96.67546882075291,106.54844600200119
96.31915058815107,107.18542578225455
96.96684222754632,107.35455380229136
97.35450166275155,106.80328555145522
97.63366973486974,106.82113206141652
96.3559335115587,107.88310278393921
96.3199160226225,107.56516630477127
96.5177001815067,107.9481703394541
96.8747295820543,107.19393381731506
97.29876057014751,106.77650253266881
97.05135926735619,107.95012692153188
96.28017158285849,107.6051743321628
97.11065573692802,107.80813033838217
97.98787351221671,108.35023013418937
97.76335600994344,107.43113959520824
97.49810728369766,107.26662256206913
97.56878209794593,107.56868076145572
96.29970976025626,108.12001145992879
96.05129428617607,108.53545843978517
96.09837122239402,109.75927256514281
96.56082083021896,109.33820085328902
97.58398838750881,109.29196737582667
97.97805399411796,108.45040861287464
98.09206582779576,107.88259304006883
97.6664454567382,108.09422282413978
98.16159620210843,107.7250458871319
99.57796955281906,107.0843005471254
98.89047725914571,106.92737131872875
